"Date","Price","Open","High","Low","Vol.","Change %"
"07/25/2011","5,588.60","5,545.95","5,605.30","5,529.75","198.16B","0.77%"
"07/22/2011","5,546.05","5,487.95","5,552.55","5,483.05","179.00B","1.60%"
"07/21/2011","5,458.95","5,478.90","5,497.20","5,451.40","180.83B","-0.55%"
"07/20/2011","5,489.10","5,564.00","5,570.40","5,480.05","215.28B","-0.93%"
"07/19/2011","5,540.60","5,504.60","5,556.30","5,493.85","163.61B","0.70%"
"07/18/2011","5,502.35","5,512.40","5,530.60","5,488.30","126.25B","-0.17%"
"07/15/2011","5,511.85","5,529.80","5,558.45","5,494.35","141.02B","-0.28%"
"07/14/2011","5,527.20","5,493.10","5,574.85","5,469.95","221.97B","0.37%"
"07/13/2011","5,506.60","5,460.90","5,516.00","5,460.90","155.37B","1.08%"
"07/12/2011","5,447.85","5,482.90","5,501.55","5,420.70","165.11B","-1.51%"
"07/11/2011","5,531.45","5,564.05","5,565.10","5,517.40","130.22B","-0.77%"
"07/08/2011","5,574.40","5,650.35","5,652.60","5,566.00","215.01B","-1.26%"
"07/07/2011","5,645.70","5,556.85","5,651.25","5,556.85","174.14B","1.72%"
"07/06/2011","5,550.30","5,546.60","5,576.70","5,536.60","150.21B","-0.07%"
"07/05/2011","5,554.25","5,578.65","5,578.65","5,536.05","164.43B","-0.30%"
"07/04/2011","5,571.00","5,584.55","5,590.00","5,553.75","166.25B","0.53%"
"07/01/2011","5,541.60","5,601.40","5,601.40","5,523.65","211.82B","-0.21%"
"06/30/2011","5,553.50","5,523.70","5,562.30","5,518.10","280.16B","0.75%"
"06/29/2011","5,512.15","5,482.45","5,517.70","5,482.45","197.57B","0.86%"
"06/28/2011","5,465.05","5,469.50","5,482.95","5,424.75","191.36B","0.25%"
"06/27/2011","5,451.30","5,364.70","5,471.40","5,360.40","209.97B","1.15%"
"06/24/2011","5,389.35","5,265.85","5,394.65","5,265.85","205.48B","2.72%"
"06/23/2011","5,246.65","5,203.40","5,255.65","5,181.20","151.27B","0.69%"
"06/22/2011","5,210.90","5,238.75","5,248.25","5,195.75","143.92B","-0.08%"
"06/21/2011","5,215.15","5,221.55","5,261.80","5,200.40","159.53B","0.24%"
"06/20/2011","5,202.80","5,312.75","5,320.15","5,145.50","210.54B","-1.98%"
"06/17/2011","5,307.95","5,352.05","5,360.75","5,298.80","155.92B","-0.58%"
"06/16/2011","5,339.15","5,366.25","5,386.40","5,332.90","200.98B","-0.93%"
"06/15/2011","5,389.10","5,436.35","5,439.45","5,382.40","142.20B","-0.96%"
"06/14/2011","5,441.30","5,425.45","5,461.00","5,425.45","156.04B","0.33%"
"06/13/2011","5,423.15","5,411.45","5,432.40","5,376.15","142.22B","-0.02%"
"06/10/2011","5,424.50","5,456.15","5,459.40","5,397.80","129.99B","-0.62%"
"06/09/2011","5,458.60","5,463.10","5,477.95","5,441.75","131.75B","-0.13%"
"06/08/2011","5,465.80","5,473.70","5,494.35","5,454.60","154.80B","-0.46%"
"06/07/2011","5,490.85","5,445.55","5,501.45","5,445.55","133.79B","0.49%"
"06/06/2011","5,464.30","5,442.15","5,473.80","5,416.95","123.49B","0.22%"
"06/03/2011","5,452.35","5,498.55","5,538.25","5,443.75","148.84B","-0.61%"
"06/02/2011","5,485.95","5,478.40","5,503.10","5,464.50","173.73B","-0.79%"
"06/01/2011","5,529.45","5,499.80","5,534.15","5,498.95","170.21B","0.55%"
"05/31/2011","5,499.05","5,426.55","5,508.35","5,426.55","298.15B","1.63%"
"05/30/2011","5,411.05","5,420.55","5,440.20","5,396.40","162.28B","0.09%"
"05/27/2011","5,406.05","5,344.05","5,412.25","5,344.05","211.75B","1.18%"
"05/26/2011","5,343.00","5,307.15","5,349.45","5,296.95","267.20B","1.05%"
"05/25/2011","5,287.60","5,320.90","5,320.90","5,269.65","181.47B","-0.71%"
"05/24/2011","5,325.65","5,310.10","5,346.80","5,297.90","166.05B","0.27%"
"05/23/2011","5,311.25","5,378.10","5,378.10","5,299.30","148.37B","-1.69%"
"05/20/2011","5,402.45","5,368.30","5,431.40","5,354.85","198.91B","0.98%"
"05/19/2011","5,349.80","5,370.00","5,374.20","5,335.85","159.36B","0.05%"
"05/18/2011","5,347.35","5,380.05","5,391.30","5,330.95","170.47B","-0.47%"
"05/17/2011","5,372.45","5,422.20","5,452.75","5,355.30","162.19B","-0.96%"
"05/16/2011","5,424.55","5,462.90","5,462.90","5,413.90","145.22B","-0.75%"
"05/13/2011","5,465.45","5,412.45","5,518.20","5,395.00","178.91B","1.07%"
"05/12/2011","5,407.35","5,453.95","5,488.30","5,399.40","142.50B","-1.26%"
"05/11/2011","5,476.35","5,456.30","5,484.90","5,438.95","135.63B","0.46%"
"05/10/2011","5,451.45","5,464.20","5,497.60","5,427.50","135.73B","-0.17%"
"05/09/2011","5,460.55","5,474.95","5,486.50","5,412.50","133.13B","0.09%"
"05/06/2011","5,455.40","5,377.00","5,465.35","5,377.00","199.51B","1.74%"
"05/05/2011","5,362.35","5,431.70","5,461.45","5,347.60","198.76B","-1.36%"
"05/04/2011","5,436.25","5,468.40","5,475.10","5,403.75","200.91B","-0.55%"
"05/03/2011","5,466.35","5,588.35","5,610.65","5,456.55","217.85B","-2.35%"
"05/02/2011","5,597.90","5,663.60","5,674.45","5,584.40","148.39B","-0.91%"
"04/29/2011","5,649.25","5,688.10","5,706.80","5,610.30","263.85B","-0.73%"
"04/28/2011","5,690.55","5,751.00","5,758.55","5,683.20","243.08B","-0.80%"
"04/27/2011","5,736.65","5,774.80","5,784.95","5,723.00","168.79B","-0.44%"
"04/26/2011","5,761.80","5,769.80","5,782.35","5,692.05","172.54B","-0.10%"
"04/25/2011","5,767.85","5,752.45","5,795.45","5,752.45","139.12B","-0.09%"
"04/21/2011","5,773.10","5,777.20","5,803.85","5,757.15","184.79B","0.37%"
"04/20/2011","5,751.60","5,688.30","5,755.75","5,667.75","194.22B","1.79%"
"04/19/2011","5,650.70","5,629.20","5,667.50","5,605.15","194.64B","0.19%"
"04/18/2011","5,640.05","5,729.20","5,797.85","5,633.80","203.16B","-1.56%"
"04/15/2011","5,729.40","5,791.90","5,799.15","5,709.35","208.59B","-1.26%"
"04/13/2011","5,802.45","5,652.75","5,812.00","5,640.80","218.58B","2.08%"
"04/11/2011","5,684.10","5,708.65","5,726.65","5,677.70","153.48B","-0.96%"
"04/08/2011","5,739.10","5,789.35","5,813.50","5,719.60","182.86B","-0.85%"
"04/07/2011","5,788.45","5,784.90","5,806.85","5,768.35","176.98B","0.02%"
"04/06/2011","5,787.55","5,800.00","5,835.90","5,765.70","213.67B","-0.24%"
"04/05/2011","5,801.75","5,803.15","5,811.85","5,748.30","197.39B","0.20%"
"04/04/2011","5,790.40","5,724.85","5,799.90","5,722.55","177.84B","1.38%"
"04/01/2011","5,711.65","5,712.75","5,735.80","5,695.30","194.85B","0.00%"
"03/31/2011","5,711.70","5,685.75","5,744.25","5,660.70","320.24B","0.68%"
"03/30/2011","5,672.95","5,631.75","5,686.65","5,631.75","205.49B","1.02%"
"03/29/2011","5,615.65","5,570.10","5,645.05","5,570.05","220.25B","0.81%"
"03/28/2011","5,570.75","5,529.30","5,588.55","5,529.30","222.11B","0.61%"
"03/25/2011","5,536.80","5,471.95","5,546.85","5,452.60","199.24B","2.21%"
"03/24/2011","5,417.00","5,394.35","5,422.55","5,392.45","173.59B","0.75%"
"03/23/2011","5,376.45","5,313.35","5,379.45","5,305.30","164.04B","1.15%"
"03/22/2011","5,315.40","5,290.05","5,328.25","5,280.70","140.88B","0.89%"
"03/21/2011","5,268.30","5,307.90","5,311.90","5,250.95","156.46B","-0.20%"
"03/18/2011","5,278.70","5,371.00","5,380.75","5,271.05","187.36B","-1.28%"
"03/17/2011","5,347.15","5,356.05","5,403.35","5,336.60","192.89B","-1.02%"
"03/16/2011","5,402.40","5,362.25","5,423.35","5,362.25","199.15B","1.16%"
"03/15/2011","5,340.35","5,329.15","5,385.70","5,272.35","250.82B","-1.50%"
"03/14/2011","5,421.85","5,336.75","5,426.40","5,335.50","217.35B","1.45%"
"03/11/2011","5,344.20","5,360.55","5,402.15","5,313.30","191.59B","-0.89%"
"03/10/2011","5,392.35","5,413.60","5,413.60","5,369.25","185.11B","-0.62%"
"03/09/2011","5,426.00","5,431.40","5,455.05","5,377.55","223.04B","0.23%"
"03/08/2011","5,413.45","5,360.85","5,422.35","5,360.85","204.13B","1.03%"
"03/07/2011","5,358.40","5,390.05","5,390.05","5,307.75","201.28B","-1.33%"
"03/04/2011","5,430.55","5,469.60","5,497.15","5,418.35","242.84B","0.05%"
"03/03/2011","5,428.05","5,380.05","5,460.50","5,366.60","322.11B","0.21%"
"03/01/2011","5,416.50","5,272.85","5,424.45","5,272.85","316.60B","3.52%"
"02/28/2011","5,232.30","5,226.55","5,364.60","5,210.95","427.56B","0.54%"
"02/25/2011","5,204.40","5,213.80","5,232.65","5,136.45","290.42B","0.76%"
"02/24/2011","5,165.30","5,313.35","5,323.00","5,147.10","382.86B","-3.22%"
"02/23/2011","5,337.10","5,355.60","5,389.05","5,329.50","243.32B","-0.60%"
"02/22/2011","5,369.55","5,407.50","5,416.75","5,340.95","238.97B","-0.92%"
"02/21/2011","5,419.35","5,362.20","5,426.15","5,317.15","208.63B","1.03%"
"02/18/2011","5,364.15","5,461.25","5,505.10","5,349.00","273.54B","-1.61%"
"02/17/2011","5,452.00","5,404.70","5,457.45","5,373.35","235.42B","1.19%"
"02/16/2011","5,388.10","5,375.45","5,410.75","5,370.85","216.94B","0.03%"
"02/15/2011","5,386.60","5,370.95","5,411.95","5,314.85","275.81B","0.47%"
"02/14/2011","5,361.15","5,234.85","5,368.60","5,234.85","258.79B","2.91%"
"02/11/2011","5,209.70","5,118.65","5,216.30","5,077.10","322.09B","1.68%"
"02/10/2011","5,123.75","5,137.75","5,165.80","5,088.55","340.00B","-0.39%"
"02/09/2011","5,144.00","5,199.20","5,232.60","5,118.10","359.62B","-1.37%"
"02/08/2011","5,215.35","5,333.00","5,333.00","5,206.35","256.97B","-1.65%"
"02/07/2011","5,302.80","5,334.25","5,343.40","5,285.80","216.86B","-0.05%"
"02/04/2011","5,305.65","5,419.70","5,458.55","5,282.00","278.91B","-2.21%"
"02/03/2011","5,425.40","5,335.55","5,430.50","5,324.25","234.26B","1.66%"
"02/02/2011","5,336.80","5,367.60","5,393.55","5,321.35","251.14B","0.24%"
"02/01/2011","5,324.15","5,437.60","5,439.90","5,309.45","249.51B","-1.62%"
"01/31/2011","5,411.55","5,362.60","5,430.75","5,316.35","293.36B","-0.01%"
"01/28/2011","5,412.05","5,517.10","5,517.10","5,358.20","284.54B","-1.76%"
"01/27/2011","5,509.00","5,629.75","5,629.75","5,501.60","310.33B","-1.59%"
"01/25/2011","5,598.25","5,669.05","5,703.35","5,592.35","197.60B","-0.96%"
"01/24/2011","5,652.40","5,624.45","5,664.65","5,612.10","188.17B","0.80%"
"01/21/2011","5,607.40","5,599.75","5,628.20","5,589.15","211.96B","-0.15%"
"01/20/2011","5,615.95","5,567.80","5,630.90","5,547.20","221.45B","0.34%"
"01/19/2011","5,596.90","5,629.90","5,644.00","5,570.55","241.57B","-0.39%"
"01/18/2011","5,618.85","5,580.85","5,623.75","5,574.30","228.06B","1.10%"
"01/17/2011","5,557.80","5,559.35","5,597.80","5,532.60","225.67B","-0.11%"
"01/14/2011","5,564.10","5,657.95","5,728.30","5,550.55","247.43B","-1.66%"
"01/13/2011","5,657.80","5,743.00","5,758.40","5,642.85","267.96B","-1.66%"
"01/12/2011","5,753.35","5,687.05","5,762.55","5,611.85","281.99B","1.85%"
"01/11/2011","5,648.90","5,661.15","5,715.65","5,598.40","246.67B","-0.14%"
"01/10/2011","5,656.90","5,795.75","5,798.85","5,637.20","239.38B","-2.44%"
"01/07/2011","5,798.50","5,921.20","5,935.55","5,780.85","262.55B","-2.31%"
"01/06/2011","5,935.65","5,999.00","6,009.25","5,915.35","233.18B","-0.68%"
"01/05/2011","5,976.40","6,038.40","6,038.40","5,960.20","204.27B","-1.09%"
"01/04/2011","6,042.55","6,068.75","6,080.20","6,025.55","243.46B","-0.23%"
"01/03/2011","6,056.20","6,070.45","6,079.40","6,047.55","152.72B","0.36%"
"12/31/2010","6,034.75","5,999.40","6,044.65","5,999.40","181.70B","0.63%"
"12/30/2010","5,996.70","5,958.25","5,999.95","5,958.25","268.74B","0.67%"
"12/29/2010","5,956.65","5,902.95","5,961.20","5,902.95","138.73B","1.04%"
"12/28/2010","5,895.35","5,904.00","5,909.60","5,882.85","127.83B","-0.04%"
"12/27/2010","5,898.00","5,915.15","5,944.35","5,891.90","136.26B","-0.27%"
"12/24/2010","5,913.70","5,856.75","5,918.45","5,856.75","173.02B","0.41%"
"12/23/2010","5,889.75","5,917.30","5,920.60","5,878.60","142.37B","-0.16%"
"12/22/2010","5,899.45","5,928.35","5,938.65","5,874.00","196.54B","-0.23%"
"12/21/2010","5,913.10","5,869.85","5,919.20","5,869.85","190.10B","0.93%"
"12/20/2010","5,858.80","5,843.85","5,894.25","5,816.40","194.13B","-0.06%"
"12/16/2010","5,862.05","5,827.85","5,869.25","5,774.45","222.54B","0.85%"
"12/15/2010","5,812.75","5,859.00","5,868.80","5,786.95","190.26B","-0.97%"
"12/14/2010","5,869.80","5,843.60","5,879.15","5,812.30","192.38B","0.75%"
"12/13/2010","5,826.15","5,789.55","5,831.25","5,721.35","221.13B","1.00%"
"12/10/2010","5,768.60","5,677.65","5,775.50","5,636.40","270.99B","1.52%"
"12/09/2010","5,682.20","5,844.60","5,847.90","5,659.90","265.60B","-2.49%"
"12/08/2010","5,827.55","5,886.55","5,888.75","5,805.25","199.35B","-1.31%"
"12/07/2010","5,904.90","5,932.30","5,936.15","5,869.60","223.48B","-0.42%"
"12/06/2010","5,930.00","5,971.70","6,009.35","5,920.20","206.60B","-0.13%"
"12/03/2010","5,937.75","5,969.00","5,977.45","5,909.45","248.67B","-0.50%"
"12/02/2010","5,967.60","5,973.45","5,994.10","5,943.25","285.77B","0.77%"
"12/01/2010","5,921.90","5,824.20","5,930.20","5,822.35","270.56B","1.80%"
"11/30/2010","5,817.30","5,753.20","5,841.95","5,717.85","366.24B","0.85%"
"11/29/2010","5,768.50","5,718.90","5,778.30","5,685.25","272.29B","1.43%"
"11/26/2010","5,687.40","5,772.85","5,781.10","5,600.20","492.01B","-1.07%"
"11/25/2010","5,748.95","5,847.85","5,866.65","5,731.55","538.18B","-1.44%"
"11/24/2010","5,832.75","5,918.40","5,951.90","5,804.85","209.60B","-1.28%"
"11/23/2010","5,908.40","5,948.70","5,948.90","5,797.25","249.11B","-1.21%"
"11/22/2010","5,980.60","5,891.35","5,989.40","5,875.00","192.42B","1.95%"
"11/19/2010","5,865.95","5,984.50","5,984.50","5,842.90","235.79B","-1.81%"
"11/18/2010","5,974.15","6,034.40","6,034.40","5,874.05","303.82B","0.20%"
"11/16/2010","5,962.00","6,108.70","6,108.70","5,944.25","227.52B","-2.11%"
"11/15/2010","6,090.60","6,049.85","6,097.00","6,009.00","191.43B","0.79%"
"11/12/2010","6,043.05","6,158.10","6,179.95","6,029.35","235.48B","-2.03%"
"11/11/2010","6,168.00","6,260.45","6,274.75","6,154.05","242.93B","-1.34%"
"11/10/2010","6,251.60","6,276.80","6,281.30","6,245.80","202.01B","-0.38%"
"11/09/2010","6,275.40","6,252.25","6,283.50","6,221.35","229.03B","0.47%"
"11/08/2010","6,245.80","6,299.35","6,299.35","6,239.45","234.29B","-0.55%"
"11/05/2010","6,280.45","6,284.60","6,304.90","6,272.15","42.31B","0.46%"
"11/04/2010","6,251.40","6,183.50","6,255.30","6,180.20","195.68B","1.77%"
"11/03/2010","6,142.75","6,131.10","6,162.75","6,129.55","177.28B","0.62%"
"11/02/2010","6,104.85","6,104.20","6,120.65","6,077.65","192.68B","0.15%"
"11/01/2010","6,095.95","6,061.20","6,106.45","6,061.20","190.88B","1.61%"
"10/29/2010","5,999.35","6,002.80","6,011.65","5,922.85","224.40B","0.41%"
"10/28/2010","5,975.00","6,023.80","6,053.80","5,958.10","355.44B","-0.44%"
"10/27/2010","6,001.15","6,056.50","6,059.90","5,976.80","210.75B","-1.00%"
"10/26/2010","6,061.90","6,091.85","6,096.80","6,054.55","176.33B","-0.35%"
"10/25/2010","6,083.15","6,080.45","6,128.70","6,076.55","191.53B","0.53%"
"10/22/2010","6,051.25","6,089.25","6,100.15","6,023.60","193.05B","-0.46%"
"10/21/2010","6,079.35","5,984.05","6,089.00","5,972.10","215.43B","1.97%"
"10/20/2010","5,961.85","5,980.35","6,010.60","5,947.35","183.29B","-0.64%"
"10/19/2010","6,000.50","6,073.85","6,094.10","5,983.15","213.88B","-0.69%"
"10/18/2010","6,041.90","6,072.30","6,072.30","5,951.90","215.88B","0.19%"
"10/15/2010","6,030.70","6,160.75","6,164.90","6,019.65","186.19B","-1.84%"
"10/14/2010","6,143.60","6,207.95","6,240.20","6,124.90","214.02B","-0.78%"
"10/13/2010","6,191.85","6,084.50","6,196.65","6,066.05","233.56B","2.12%"
"10/12/2010","6,063.25","6,115.50","6,115.50","6,029.75","204.79B","-0.79%"
"10/11/2010","6,111.25","6,137.65","6,137.65","6,088.10","202.21B","0.63%"
"10/08/2010","6,073.25","6,110.45","6,120.55","6,036.65","269.05B","-0.31%"
"10/07/2010","6,091.85","6,157.65","6,172.85","6,077.45","326.38B","-0.97%"
"10/06/2010","6,151.50","6,129.15","6,179.15","6,121.90","259.32B","0.74%"
"10/05/2010","6,106.25","6,113.95","6,144.25","6,098.60","239.06B","-0.13%"
"10/04/2010","6,114.45","6,115.95","6,168.15","6,101.90","309.12B","0.41%"
"10/01/2010","6,089.60","5,987.75","6,096.60","5,987.75","312.69B","1.91%"
"09/30/2010","5,975.25","5,950.70","5,988.50","5,919.30","313.93B","0.38%"
"09/29/2010","5,952.80","6,007.25","6,026.05","5,941.15","253.04B","-0.58%"
"09/28/2010","5,987.35","5,990.25","6,004.90","5,951.30","245.56B","-0.06%"
"09/27/2010","5,990.95","6,008.20","6,025.75","5,979.25","244.40B","0.29%"
"09/24/2010","5,973.90","5,913.75","5,981.75","5,910.45","263.79B","0.95%"
"09/23/2010","5,917.40","5,953.85","5,957.75","5,890.25","227.96B","-0.46%"
"09/22/2010","5,944.90","5,972.45","5,989.55","5,900.25","265.37B","-0.30%"
"09/21/2010","5,962.60","5,963.50","5,992.05","5,917.80","307.25B","0.33%"
"09/20/2010","5,943.00","5,861.85","5,949.30","5,861.85","274.45B","1.50%"
"09/17/2010","5,855.00","5,815.75","5,864.65","5,815.75","291.98B","1.05%"
"09/16/2010","5,794.00","5,822.30","5,867.45","5,781.15","270.71B","-0.65%"
"09/15/2010","5,831.70","5,775.50","5,841.35","5,775.50","276.98B","1.01%"
"09/14/2010","5,773.15","5,763.70","5,817.05","5,753.40","281.60B","0.48%"
"09/13/2010","5,745.75","5,657.40","5,754.80","5,657.40","228.51B","2.06%"
"09/09/2010","5,629.70","5,606.90","5,635.85","5,598.50","210.23B","0.57%"
"09/08/2010","5,597.95","5,572.75","5,613.45","5,563.90","200.43B","0.06%"
"09/07/2010","5,594.85","5,579.90","5,612.55","5,578.40","235.28B","0.39%"
"09/06/2010","5,573.00","5,503.85","5,584.40","5,503.85","214.28B","1.70%"
"09/03/2010","5,479.60","5,493.35","5,502.50","5,472.55","207.35B","-0.05%"
"09/02/2010","5,482.15","5,494.45","5,505.70","5,474.55","222.24B","0.30%"
"09/01/2010","5,466.00","5,406.90","5,472.35","5,406.90","205.92B","1.33%"
"08/31/2010","5,394.05","5,390.35","5,405.40","5,340.55","231.51B","-0.24%"
"08/30/2010","5,407.25","5,443.55","5,459.90","5,381.55","175.63B","0.11%"
"08/27/2010","5,401.40","5,474.45","5,476.55","5,385.90","218.55B","-1.22%"
"08/26/2010","5,468.15","5,466.00","5,480.65","5,448.15","281.59B","0.26%"
"08/25/2010","5,453.95","5,491.85","5,499.85","5,444.70","226.32B","-0.83%"
"08/24/2010","5,499.75","5,541.70","5,542.60","5,481.10","211.45B","-0.69%"
"08/23/2010","5,537.95","5,527.70","5,544.55","5,516.20","189.79B","0.25%"
"08/20/2010","5,524.25","5,518.55","5,540.70","5,508.85","213.77B","-0.15%"
"08/19/2010","5,532.70","5,492.30","5,536.60","5,487.15","253.85B","1.08%"
"08/18/2010","5,473.55","5,432.75","5,480.05","5,423.40","253.27B","1.14%"
"08/17/2010","5,411.65","5,416.60","5,441.85","5,406.20","250.61B","0.00%"
"08/16/2010","5,411.85","5,443.10","5,458.20","5,389.40","304.04B","-0.55%"
"08/13/2010","5,442.00","5,408.05","5,462.80","5,408.05","274.06B","0.73%"
"08/12/2010","5,402.80","5,399.45","5,412.85","5,355.30","259.80B","0.03%"
"08/11/2010","5,401.00","5,442.25","5,454.55","5,394.20","281.66B","-0.75%"
"08/10/2010","5,441.70","5,464.00","5,467.90","5,427.75","271.57B","-0.43%"
"08/09/2010","5,465.45","5,421.05","5,470.70","5,420.90","206.80B","0.91%"
"08/06/2010","5,416.20","5,422.35","5,449.55","5,407.95","233.94B","-0.16%"
"08/05/2010","5,425.00","5,443.90","5,465.85","5,421.10","201.59B","-0.35%"
"08/04/2010","5,443.90","5,428.55","5,455.10","5,407.35","199.80B","0.42%"
"08/03/2010","5,421.10","5,431.50","5,435.60","5,407.35","212.75B","0.19%"
"08/02/2010","5,410.75","5,379.45","5,416.45","5,379.45","165.90B","1.19%"
"07/30/2010","5,347.20","5,371.85","5,387.15","5,338.40","219.03B","-0.70%"
"07/29/2010","5,384.75","5,359.30","5,390.10","5,359.30","290.16B","0.21%"
"07/28/2010","5,373.55","5,407.65","5,415.05","5,362.85","218.00B","-0.46%"
"07/27/2010","5,398.45","5,399.95","5,416.90","5,375.90","250.45B","0.22%"
"07/26/2010","5,386.75","5,422.75","5,433.05","5,377.00","228.98B","-0.54%"
"07/23/2010","5,416.10","5,440.50","5,445.20","5,404.50","276.21B","0.03%"
"07/22/2010","5,414.65","5,367.90","5,418.45","5,350.60","259.71B","0.72%"
"07/21/2010","5,376.20","5,360.25","5,385.15","5,359.85","206.82B","0.57%"
"07/20/2010","5,345.60","5,386.50","5,393.40","5,332.20","218.66B","-0.35%"
"07/19/2010","5,364.60","5,343.75","5,385.45","5,341.35","209.75B","-0.04%"
"07/16/2010","5,366.90","5,353.35","5,372.90","5,347.30","237.06B","0.33%"
"07/15/2010","5,349.20","5,360.90","5,367.50","5,330.40","236.25B","-0.11%"
"07/14/2010","5,355.15","5,405.10","5,417.35","5,342.05","321.39B","-0.25%"
"07/13/2010","5,368.35","5,335.25","5,371.60","5,327.65","313.47B","0.35%"
"07/12/2010","5,349.70","5,340.10","5,368.60","5,327.90","262.26B","0.52%"
"07/09/2010","5,322.15","5,295.80","5,326.90","5,295.80","297.18B","0.95%"
"07/08/2010","5,272.20","5,255.55","5,294.00","5,255.55","213.04B","1.01%"
"07/07/2010","5,219.30","5,264.65","5,264.65","5,211.85","224.83B","-0.82%"
"07/06/2010","5,262.35","5,214.35","5,269.75","5,212.30","205.93B","0.96%"
"07/05/2010","5,212.35","5,210.80","5,229.30","5,203.45","206.06B","-0.03%"
"07/02/2010","5,213.90","5,237.60","5,254.20","5,202.85","278.83B","-0.27%"
"07/01/2010","5,228.15","5,249.25","5,249.25","5,208.55","250.79B","-1.01%"
"06/30/2010","5,281.55","5,195.60","5,288.35","5,187.30","323.40B","0.97%"
"06/29/2010","5,230.90","5,295.45","5,295.45","5,212.10","262.04B","-1.33%"
"06/28/2010","5,301.45","5,250.70","5,306.70","5,250.70","248.70B","1.25%"
"06/25/2010","5,236.00","5,265.05","5,278.40","5,227.60","311.79B","-0.87%"
"06/24/2010","5,281.95","5,282.85","5,306.60","5,247.45","347.02B","-0.01%"
"06/23/2010","5,282.50","5,248.05","5,291.15","5,247.70","228.76B","0.20%"
"06/22/2010","5,272.20","5,303.65","5,304.25","5,267.35","279.74B","-0.67%"
"06/21/2010","5,307.55","5,248.20","5,319.20","5,248.20","302.11B","1.71%"
"06/18/2010","5,218.45","5,238.15","5,260.25","5,202.25","377.57B","-0.29%"
"06/17/2010","5,233.45","5,205.30","5,243.15","5,171.70","312.82B","0.70%"
"06/16/2010","5,197.30","5,210.15","5,215.40","5,180.00","381.25B","0.23%"
"06/15/2010","5,185.55","5,161.85","5,194.10","5,137.75","444.16B","0.48%"
"06/14/2010","5,160.55","5,111.65","5,163.20","5,109.70","281.57B","1.36%"
"06/11/2010","5,091.10","5,100.75","5,111.45","5,072.50","274.88B","0.65%"
"06/10/2010","5,058.40","4,991.60","5,063.75","4,991.60","265.62B","1.52%"
"06/09/2010","4,982.50","4,967.00","5,027.70","4,961.15","267.29B","0.38%"
"06/08/2010","4,963.45","5,007.65","5,045.70","4,944.25","253.41B","-0.90%"
"06/07/2010","5,008.35","4,994.35","5,019.35","4,976.45","239.41B","-1.90%"
"06/04/2010","5,105.10","5,088.10","5,115.60","5,066.25","257.84B","0.45%"
"06/03/2010","5,082.40","5,050.80","5,095.85","5,050.80","284.11B","1.76%"
"06/02/2010","4,994.30","4,953.30","5,005.10","4,943.25","309.38B","0.99%"
"06/01/2010","4,945.50","5,045.85","5,045.95","4,937.85","285.66B","-2.20%"
"05/31/2010","5,056.60","5,041.85","5,066.50","5,006.90","289.51B","0.54%"
"05/28/2010","5,029.45","4,986.90","5,037.35","4,980.25","285.37B","1.40%"
"05/27/2010","4,959.80","4,881.55","4,970.80","4,860.35","365.51B","1.62%"
"05/26/2010","4,880.50","4,801.80","4,886.70","4,801.80","316.61B","2.21%"
"05/25/2010","4,775.10","4,872.75","4,872.75","4,757.20","293.59B","-2.82%"
"05/24/2010","4,913.45","4,978.20","4,998.10","4,897.15","320.90B","0.20%"
"05/21/2010","4,903.50","4,882.95","4,914.70","4,822.00","329.23B","-0.46%"
"05/20/2010","4,926.15","4,942.20","4,957.65","4,903.85","280.15B","0.51%"
"05/19/2010","4,901.10","5,016.70","5,016.70","4,891.90","307.87B","-2.84%"
"05/18/2010","5,044.50","5,045.90","5,083.50","5,009.80","213.45B","0.08%"
"05/17/2010","5,040.70","5,027.50","5,052.75","4,945.85","257.76B","-0.54%"
"05/14/2010","5,068.15","5,140.70","5,162.70","5,048.10","234.96B","-1.59%"
"05/13/2010","5,150.15","5,148.15","5,180.50","5,137.20","289.20B","0.58%"
"05/12/2010","5,120.55","5,107.20","5,130.45","5,058.00","304.90B","0.51%"
"05/11/2010","5,094.50","5,162.00","5,162.00","5,086.20","305.52B","-1.10%"
"05/10/2010","5,151.40","5,044.30","5,160.60","5,044.30","358.33B","3.32%"
"05/07/2010","4,985.75","4,999.25","5,015.40","4,951.80","576.18B","-1.62%"
"05/06/2010","5,067.65","5,100.15","5,100.15","5,014.20","308.67B","-0.65%"
"05/05/2010","5,100.60","5,044.45","5,113.55","5,018.95","343.23B","-0.20%"
"05/04/2010","5,111.05","5,210.00","5,214.85","5,099.20","292.98B","-1.49%"
"05/03/2010","5,188.45","5,205.15","5,212.80","5,175.15","225.19B","-0.90%"
"04/30/2010","5,235.80","5,218.60","5,246.80","5,218.60","315.85B","0.62%"
"04/29/2010","5,203.45","5,174.50","5,211.00","5,174.50","295.13B","0.72%"
"04/28/2010","5,166.20","5,207.40","5,218.90","5,152.90","305.19B","-1.65%"
"04/27/2010","5,252.85","5,263.00","5,278.10","5,247.95","211.56B","-0.28%"
"04/26/2010","5,267.55","5,272.55","5,286.05","5,261.20","187.42B","0.33%"
"04/23/2010","5,250.20","5,232.80","5,258.10","5,224.20","214.50B","0.57%"
"04/22/2010","5,220.45","5,195.80","5,275.90","5,176.65","249.19B","0.43%"
"04/21/2010","5,198.20","5,202.80","5,219.65","5,186.25","259.73B","0.36%"
